feature,d,d_ptb,d_nin,p_raw,ci_excl0,cross_ok,p_FDR,gate
qrs_skew_med_II,-0.7726487951457409,-0.6696437518760314,-0.7845356951827446,1.7315305084179274e-16,True,True,3.2103511588505354e-15,True
qrs_absarea_med_V5,0.7724879436472931,1.0211068988352496,0.737623064514617,1.30398509666403e-12,True,True,1.6877995779462728e-11,True
qrs_npeaks_med_II,-0.7648123462905655,-0.740608570049057,-0.6410968698857991,1.2987415980528846e-12,True,True,1.6877995779462728e-11,True
delta_smoothness_std_II,0.7532145225183093,1.0881779883337925,0.16094375195507862,2.9087122158104885e-09,True,False,2.5581751026230708e-08,False
delta_t_to_max_iqr_II,0.7512201311685033,0.6653960833822748,0.7964367529171096,0.0010004507011539855,True,True,0.0032995633701520866,True
qrs_ninflect_med_II,-0.7408383547903369,-0.6057438828667326,-0.7509078206791123,2.9829034314077406e-12,True,True,3.6540567034744825e-11,True
delta_vel_quarter_iqr_V1,0.7400646446045291,1.2961085437278346,0.14959309980988747,8.333894374432433e-10,True,False,8.052185268817817e-09,False
qrs_skew_med_V5,-0.739864486495821,-0.7594491958713481,-0.6693500439099853,1.509287927369262e-18,True,True,3.3399081231461735e-17,True
qrs_asym_std_V1,0.7270702902362858,0.7904082952613277,0.5306415431468414,0.7769035030939095,True,True,0.8353539233893761,False
delta_t_to_max_std_II,0.7259364884382477,0.4918952018637422,0.8817556922672521,1.2555272440945554e-05,True,True,6.198121731926704e-05,True
qrs_fwhm_med_II,0.7208057472129424,0.7130560635169315,0.6331259196804981,1.0005546215996047e-16,True,True,1.906612417825913e-15,True
qrs_width50_med_II,0.7208057472129424,0.7130560635169315,0.6331259196804981,1.0005546215996047e-16,True,True,1.906612417825913e-15,True
delta_area_third_med_V1,0.7161302727799395,0.9069007979146164,0.5242985402771885,2.9004168186894875e-26,True,True,1.9896859376209887e-24,True
st_slope_J80_med_II,0.6975741210154018,1.1371593966817346,0.12235182531166712,1.0694473060057289e-06,True,False,6.6093770443236936e-06,False
st_level_J_med_II,-0.6859801734904794,-1.1556489764912572,-0.1073472911705515,4.824382094434507e-05,True,False,0.0002149042932975371,False
qrs_npeaks_std_V1,-0.684121638950344,-0.5128517682109239,-0.951839297289746,1.8027966918071947e-07,True,True,1.2619576842650364e-06,True
delta_ratio_init_peak_iqr_II,0.6785354617162841,0.5999254902129285,0.6905479730622409,1.0787207320969829e-11,True,True,1.2542413935907294e-10,True
delta_area_third_iqr_V1,0.6714374857717149,1.1604679578765393,0.1245156932378125,2.1002953400381247e-15,True,False,3.5141526908930576e-14,False
qrs_width75_med_V5,0.6684227562201973,0.6822208221840016,0.6111344562414017,1.8687118730629502e-23,True,True,7.121868582895466e-22,True
qrs_width25_skew_V1,0.6623774855547429,0.604276348063724,0.7778843884364185,1.1408883856914394e-07,True,True,8.507059049829646e-07,True
R_amp_iqr_V1,0.6570056792880676,0.7346585542876142,0.7444090534219302,0.008953697736202212,True,True,0.021704016420617377,True
